ENSID,Gene,Chr,mBATcombo_SuSiEx_Start,mBATcombo_SuSiEx_End,SMR_Start,SMR_End,MDD_Start,MDD_End,mBAT_combo_EUR_N06A,mBAT_combo_EUR_N06AA,mBAT_combo_EUR_N06AB,SuSiEx,blood_trait_eSMR,blood_trait_mSMR,blood_trait_pSMR,brainmeta_trait_eSMR,brainmeta_trait_mSMR,brainmeta_trait_sSMR,MDD_GWAS_Nearest_gene,MDD_GWAS_Fine_mapping,MDD_GWAS_Expression,MDD_GWAS_Protein,MDD_GWAS_fastBAT,MDD_GWAS_HMAGMA,MDD_GWAS_PsyOPS
ENSG00000151067,CACNA1C,12,NA,NA,NA,NA,2079952,2802108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
ENSG00000151148,UBE3B,12,NA,NA,NA,NA,109915207,109974507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
ENSG00000151229,SLC2A13,12,NA,NA,NA,NA,40148823,40499891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000151276,MAGI1,3,NA,NA,NA,NA,65339200,66024509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000151322,NPAS3,14,NA,NA,NA,NA,33404139,34273382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
ENSG00000151414,NEK7,1,NA,NA,NA,NA,198126093,198291550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000151418,ATP6V1G3,1,NA,NA,NA,NA,198492352,198510075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000151465,CDC123,10,NA,NA,NA,NA,12237964,12292588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000151552,QDPR,4,NA,NA,NA,NA,17461884,17513857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ENSG00000151612,ZNF827,4,NA,NA,NA,NA,146678779,146859787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000151694,ADAM17,2,NA,NA,NA,NA,9628615,9695921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ENSG00000151779,NBAS,2,NA,NA,NA,NA,15307032,15701454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000151789,ZNF385D,3,NA,NA,NA,NA,21459915,22414812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000151834,GABRA2,4,NA,NA,NA,NA,46250444,46477247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000152034,MCHR2,6,NA,NA,NA,NA,100367786,100442123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000152092,ASTN1,1,NA,NA,NA,NA,176826438,177134109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000152104,PTPN14,1,NA,NA,NA,NA,214522039,214725792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000152137,HSPB8,12,NA,NA,NA,NA,119616447,119658936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000152192,POU4F1,13,NA,NA,NA,NA,79172497,79177673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ENSG00000152193,OBI1,13,NA,NA,NA,NA,79188426,79233314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000152217,SETBP1,18,NA,NA,NA,NA,42260138,42648475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000152219,ARL14EP,11,NA,NA,NA,NA,30344598,30359774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000152270,PDE3B,11,NA,NA,NA,NA,14665269,14892350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000152315,KCNK13,14,NA,NA,NA,NA,90528109,90652201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000152430,BOLL,2,NA,NA,NA,NA,198591603,198651486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000152495,CAMK4,5,NA,NA,NA,NA,110559351,110830584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ENSG00000152601,MBNL1,3,NA,NA,NA,NA,151961617,152183569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000152767,FARP1,13,NA,NA,NA,NA,98794816,99102027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000152910,CNTNAP4,16,NA,NA,NA,NA,76311176,76593135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
ENSG00000152990,ADGRA3,4,NA,NA,NA,NA,22346694,22517677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000153046,CDYL,6,NA,NA,NA,NA,4706393,4955785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ENSG00000153064,BANK1,4,NA,NA,NA,NA,102332443,102995969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000153208,MERTK,2,112656184,112787138,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000153234,NR4A2,2,NA,NA,NA,NA,157180944,157198860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ENSG00000153246,PLA2R1,2,NA,NA,NA,NA,160788519,160919121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000153250,RBMS1,2,NA,NA,NA,NA,161128662,161350305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000153561,RMND5A,2,NA,NA,NA,NA,86947296,87005164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000153707,PTPRD,9,NA,NA,NA,NA,8314246,10612723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
ENSG00000153923,CLCA3P,1,NA,NA,NA,NA,87099956,87121059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000153936,HS2ST1,1,NA,NA,NA,NA,87380331,87602334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000153956,CACNA2D1,7,NA,NA,NA,NA,81575760,82073114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000153989,NUS1,6,NA,NA,NA,NA,117996665,118031803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ENSG00000154118,JPH3,16,NA,NA,NA,NA,87635441,87731762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ENSG00000154217,PITPNC1,17,NA,NA,NA,NA,65373575,65693372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000154240,CEP112,17,NA,NA,NA,NA,63631656,64188202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000154478,GPR26,10,NA,NA,NA,NA,125425871,125454123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
ENSG00000154608,CEP170P1,4,NA,NA,NA,NA,119388745,119476483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000154640,BTG3,21,NA,NA,NA,NA,18965971,18985265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000154678,PDE1C,7,NA,NA,NA,NA,31790793,32338941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
ENSG00000154822,PLCL2,3,16844159,17132096,NA,NA,16844159,17132086,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
ENSG00000155052,CNTNAP5,2,124782864,125678796,NA,NA,124782864,125672864,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
ENSG00000155093,PTPRN2,7,NA,NA,NA,NA,157331750,158380480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ENSG00000155099,PIP4P2,8,NA,NA,NA,NA,92006024,92053292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000155100,OTUD6B,8,NA,NA,NA,NA,92082424,92099323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000155265,GOLGA7B,10,NA,NA,NA,NA,99609996,99631337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ENSG00000155511,GRIA1,5,NA,NA,NA,NA,152869175,153193429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
ENSG00000155530,LRGUK,7,NA,NA,134127299,134264595,133812052,133949343,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ENSG00000155561,NUP205,7,NA,NA,NA,NA,135242667,135333505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000155629,PIK3AP1,10,NA,NA,NA,NA,98353069,98480271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000155719,OTOA,16,NA,NA,NA,NA,21689835,21772050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000155980,KIF5A,12,57939809,57980416,NA,NA,57943781,57980415,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
ENSG00000156050,FAM161B,14,NA,NA,NA,NA,74398204,74417117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000156110,ADK,10,NA,NA,NA,NA,75910960,76469061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000156269,NAA11,4,NA,NA,NA,NA,80146848,80247204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000156395,SORCS3,10,106401048,107025000,NA,NA,106400859,107024993,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
ENSG00000156398,SFXN2,10,NA,NA,NA,NA,104474295,104503249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000156411,ATP5MJ,14,NA,NA,NA,NA,104378625,104394606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000156414,TDRD9,14,NA,NA,NA,NA,104394799,104519004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000156427,FGF18,5,NA,NA,NA,NA,170846660,170884627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000156453,PCDH1,5,NA,NA,NA,NA,141232938,141258811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000156564,LRFN2,6,NA,NA,NA,NA,40359325,40555204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000156575,PRG3,11,NA,NA,NA,NA,57144242,57148623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000156587,UBE2L6,11,NA,NA,NA,NA,57319129,57335757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000156599,ZDHHC5,11,NA,NA,NA,NA,57435219,57468659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
ENSG00000156603,MED19,11,NA,NA,NA,NA,57471186,57479693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000156642,NPTN,15,NA,NA,NA,NA,73852355,73926475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ENSG00000156650,KAT6B,10,NA,NA,NA,NA,76585340,76792380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ENSG00000156671,SAMD8,10,NA,NA,NA,NA,76859344,76941881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000156735,BAG4,8,NA,NA,NA,NA,38034051,38070819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000157107,FCHO2,5,NA,NA,NA,NA,72251808,72386349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000157152,SYN2,3,NA,NA,NA,NA,12045876,12232900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ENSG00000157168,NRG1,8,NA,NA,NA,NA,31496902,32622548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000157322,CLEC18A,16,NA,NA,NA,NA,69984810,69998141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000157423,HYDIN,16,NA,NA,NA,NA,70841281,71264625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000157445,CACNA2D3,3,NA,NA,NA,NA,54156574,55108584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
ENSG00000157510,AFAP1L1,5,NA,NA,NA,NA,148651434,148721365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000157570,TSPAN18,11,NA,NA,NA,NA,44748015,44953972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000157613,CREB3L1,11,NA,NA,NA,NA,46299212,46342972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000157680,DGKI,7,NA,NA,NA,NA,137065783,137531838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000157764,BRAF,7,NA,NA,NA,NA,140419127,140624564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
ENSG00000157782,CABP1,12,NA,NA,NA,NA,121078355,121105127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000157827,FMNL2,2,NA,NA,NA,NA,153191751,153506348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
ENSG00000157837,SPPL3,12,NA,NA,NA,NA,121200313,121342174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
ENSG00000157890,MEGF11,15,66187417,66546094,NA,NA,66187417,66546085,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000157927,RADIL,7,4836686,4923347,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000158050,DUSP2,2,NA,NA,NA,NA,96808905,96811179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000158104,HPD,12,NA,NA,NA,NA,122277433,122301502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000158113,LRRC43,12,NA,NA,NA,NA,122652285,122688018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000158169,FANCC,9,NA,NA,NA,NA,97861336,98079991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000158321,AUTS2,7,NA,NA,NA,NA,69063905,70258054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
ENSG00000158373,H2BC5,6,NA,NA,NA,NA,26158349,26171577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000158402,CDC25C,5,NA,NA,NA,NA,137620954,137674044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000158406,H4C8,6,NA,NA,NA,NA,26281283,26285762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000158417,EIF5B,2,NA,NA,NA,NA,99953816,100017789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000158445,KCNB1,20,NA,NA,NA,NA,47980414,48099184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
ENSG00000158517,NCF1,7,NA,NA,NA,NA,74188309,74203659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000158553,POM121L2,6,NA,NA,NA,NA,27253682,27279949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000158691,ZSCAN12,6,NA,NA,NA,NA,28346732,28367511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000159217,IGF2BP1,17,NA,NA,NA,NA,47074774,47133012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ENSG00000159231,CBR3,21,NA,NA,NA,NA,37507210,37518864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ENSG00000159289,GOLGA6A,15,NA,NA,NA,NA,74362198,74374891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000159398,CES5A,16,NA,NA,NA,NA,55880066,55989943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000159461,AMFR,16,NA,NA,NA,NA,56395364,56459450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000160224,AIRE,21,NA,NA,NA,NA,45705721,45718531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000160226,CFAP410,21,NA,NA,NA,NA,45748827,45759285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000160255,ITGB2,21,NA,NA,NA,NA,46305868,46351904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000160256,SLX9,21,NA,NA,NA,NA,46359925,46396904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ENSG00000160551,TAOK1,17,27717381,27878921,NA,NA,27717482,27878922,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ENSG00000160710,ADAR,1,NA,NA,NA,NA,154554538,154600475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000160714,UBE2Q1,1,NA,NA,NA,NA,154521053,154531504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000160716,CHRNB2,1,NA,NA,NA,NA,154540257,154552502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
ENSG00000160746,ANO10,3,43396351,43733086,NA,NA,43396351,43733086,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000160877,NACC1,19,NA,NA,NA,NA,13228917,13251955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000161179,YDJC,22,NA,NA,NA,NA,21982378,21984353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000161180,CCDC116,22,NA,NA,NA,NA,21987005,21991616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000161638,ITGA5,12,NA,NA,NA,NA,54789045,54813244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000161642,ZNF385A,12,NA,NA,NA,NA,54762917,54785082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000161896,IP6K3,6,NA,NA,NA,NA,33689444,33714762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000161904,LEMD2,6,NA,NA,NA,NA,33738979,33756913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000162105,SHANK2,11,NA,NA,NA,NA,70313961,70963623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000162144,CYB561A3,11,NA,NA,NA,NA,61116217,61129771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ENSG00000162148,PPP1R32,11,NA,NA,NA,NA,61248592,61258403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ENSG00000162267,ITIH3,3,NA,NA,NA,NA,52828784,52843025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
